"","开盘","最高","最低","收盘","成交量","收益率","累计收益率","交易日","当日涨跌","上周平均收益率"
"1",70.7425737481315,72.5484926159744,69.8431610910831,71.3149889068873,12452307.2347695,0,0,1,1,0
"2",71.6649865029525,72.8972924919279,70.8509612977862,72.0031650866788,15879518.3059017,0.0104566331425988,0.0104566331425988,2,1,0.0104566331425988
"3",72.1015228590377,74.523144687419,71.7917350687915,73.9859047293475,13797638.9001688,0.0127644219410146,0.0232210550836134,3,1,0.0232210550836134
"4",74.009692493548,75.050439772296,73.072117848135,73.6022081862384,12956456.2584376,-0.000590180752716398,0.022630874330897,4,0,0.022630874330897
"5",73.8348783182344,74.0813354055584,72.1235136279714,72.7868879154923,16114148.9761523,-0.000131037774975216,0.0224998365559218,5,0,0.00449996731118436
"6",72.5541731869399,73.623852137818,72.1357775812983,73.1044783636129,15088180.4274224,0.00485858676032906,0.0273584233162509,6,1,0.00547168466325017
"7",73.0444109367513,73.8735070850471,71.013325775128,73.2430046161437,14440450.9202039,-0.000708518556503057,0.0266499047597478,7,0,0.00323865432342979
"8",72.7542197858272,74.1747633252942,72.364281240227,73.3845659840437,12474885.1886917,-0.00499600716521503,0.0216538975945328,8,0,-0.000313431497816128
"9",73.4858017410578,74.4255847689377,71.7450792036442,72.5585502433003,14174583.5578593,-0.00395085343734065,0.0177030441571921,9,0,-0.000985566034740977
"10",72.2231274849146,73.6601160475744,71.4107495338275,72.513270365668,19895744.2775132,-0.000640339153125602,0.0170627050040666,10,0,-0.00108742631037105
"11",72.3901333112134,73.6776862567886,71.3581954015993,72.0180060172478,20324884.0199038,0.00463795107391146,0.021700656077978,11,1,-0.00113155344765457
"12",72.164934621105,73.122089168561,71.4697348003383,72.5762185418606,16321014.0396152,0.00213468696963783,0.0238353430476158,12,1,-0.000562912342426396
"13",72.5273657366042,75.4333402094781,72.2499043215848,74.8461145861936,16953087.0791825,0.0122422773786173,0.0360776204262331,13,1,0.00288474456634007
"14",74.8445612822274,78.2738824140253,74.5838134604167,77.4573826765484,19725768.368474,0.0260330402379414,0.0621106606641745,14,1,0.00888152330139648
"15",77.451383018106,79.4867528352932,76.9965943809378,79.1121388279275,23761162.6994697,0.0185890870872019,0.0806997477513764,15,1,0.012727408549462
"16",79.3427836762774,81.7342709628499,78.8043032926025,80.9801494890691,22471862.6192873,0.0149356800787661,0.0956354278301425,16,1,0.0147869543504329
"17",80.4571581248466,81.620335286497,79.840118534525,80.6696252301017,20938233.7446363,0.00528498682068564,0.100920414650828,17,1,0.0154170143206425
"18",81.0275709347092,81.7624110458456,79.2669010919232,79.9054830546008,17820217.4970786,-0.0016310996911883,0.0992893149596399,18,0,0.0126423389066813
"19",80.3227939700626,83.0328210960594,79.8772891211384,82.2611677313737,17596045.7624381,0.00640997749090069,0.105699292450541,19,1,0.0087177263572732
"20",82.1756830865483,83.0656590127472,79.7536433766097,80.3007035667904,28547757.1831148,-0.00755676532128755,0.098142527129253,20,0,0.00348855587557531
"21",80.6226599471728,81.5608402044369,79.0053790986086,80.1212119366457,25466093.3546919,0.00458189731943099,0.102724424448684,21,1,0.0014177993237083
"22",80.0674948746642,81.2972028743551,78.9109967255935,79.1242491190882,23210735.6567122,-0.00866414107339008,0.0940602833752939,22,0,-0.00137202625510685
"23",79.2021267721968,84.9086979207902,78.676626697542,84.3817885270039,30447418.063664,0.0221411980452159,0.11620148142051,23,1,0.00338243329217398
"24",90.3304660597896,90.440874700955,89.721122198317,90.2377175150187,31552116.1913072,0.026280210592368,0.142481692012878,24,1,0.00735647991246744
"25",97.2653222044239,98.1429614671629,96.9829050625406,98.0426588288498,49368216.4093055,0.0651657590869406,0.207647451099818,25,1,0.0219009847941131
"26",101.698932290721,102.505278134537,93.7452311853597,100.693458293289,42529833.2119234,-0.00513179685199348,0.202515654247825,26,0,0.0199582459598282
"27",99.7448148040413,101.798673811058,97.7996132114518,98.949542038405,30274266.4376565,-0.00466185737325467,0.19785379687457,27,0,0.0207587026998553
"28",99.0675123475251,99.3046599254613,95.2941442674765,97.2459182546558,23729058.6497452,-0.00501295658750315,0.192840840287067,28,0,0.0153278717733115
"29",97.9129177618172,101.051447556537,97.2146830573789,99.7588388137783,27869975.0830351,0.0188544002964608,0.211695240583528,29,1,0.01384270971413
"30",99.8662528806901,103.877976392543,98.3275855346099,102.42167828181,45091853.2592781,0.0222632375262698,0.233958478109798,30,1,0.00526220540199586
"31",102.386999444456,106.331999693683,101.959972655483,105.782793410758,30308337.638844,0.00894438541839932,0.242902863528197,31,1,0.00807744185607442
"32",104.758034748093,105.449797976158,102.534822669871,103.464376219595,28227176.346119,-0.0103910856185887,0.232511777909608,32,0,0.00693159620700762
"33",102.772117629441,103.145265203877,99.7297819742138,101.405170870173,30567406.7899448,-0.0200538868290505,0.212457891080558,33,0,0.00392341015869814
"34",100.940748205847,103.724320836721,100.017421578645,102.625740708823,28139106.8798495,-0.0139995388397979,0.19845835224076,34,0,-0.00264737766855361
"35",101.870494459366,103.999523074995,100.097299864257,102.976020930688,26667380.0655934,0.0109652840280046,0.209423636268764,35,1,-0.00490696836820666
"36",101.517980728846,106.091244637558,100.76833191009,102.331801666174,40546840.5619998,0.0156117043101134,0.225035340578878,36,1,-0.00357350458986385
"37",102.419433540314,103.967456193377,99.6766927508453,100.45193263355,28649954.6538078,-0.0153459047461896,0.209689435832688,37,0,-0.00456446841538403
"38",104.415917928732,107.405597485599,103.198275391975,106.118604789807,22938901.1651867,0.0165227688204558,0.226212204653144,38,1,0.00275086271451723
"39",105.703903006628,108.497901967382,105.17131323737,106.905772045227,37076633.0430488,0.0155811782042965,0.24179338285744,39,1,0.00866700612333611
"40",106.536768456965,110.7345292574,106.030231538947,109.923595219511,37863123.7491096,0.0231065398196274,0.264899922677068,40,1,0.0110952572816607
"41",109.197339242413,112.215525810404,108.74649723762,111.398462120619,25611650.9806077,0.0014365673373579,0.266336490014426,41,1,0.00826022988710959
"42",111.663892263929,112.042090137067,107.378008215159,108.377756940666,29407780.3830091,-0.00254220424914517,0.263794285765281,42,0,0.0108209699865185
"43",108.363017396015,109.307124447656,106.441199795578,107.735754047684,25648109.5703849,-0.00498107535793234,0.258813210407348,43,0,0.00652020115084085
"44",107.601826525157,108.289680305447,105.890275131707,107.286779377245,23870588.2886552,-0.00710955845141893,0.251703651955929,44,0,0.00198205381969777
"45",106.903209180339,108.140455217658,105.329250296713,106.434302015797,25512806.2441526,-0.020863071530093,0.230840580425836,45,0,-0.00681186845024631
"46",106.856028111633,107.099584202303,105.117800666919,106.070842387151,17886928.5199351,-0.00245333755201123,0.228387242873825,46,0,-0.00758984942812013
"47",106.625836750646,109.350127402455,105.444216973112,108.506396471335,25034018.7694812,0.018468122251744,0.246855365125569,47,1,-0.0033877841279423
"48",108.883447325277,109.178487468404,104.9855506591,105.654908950398,19176025.7101524,-0.0143180297868103,0.232537335338759,48,0,-0.00525517501371789
"49",105.256333970937,106.990905048374,103.494619886278,104.928256278264,28738589.5911636,0.0173934373820294,0.249930772720788,49,1,-0.000354575847028218
"50",105.98441088043,109.44012744636,105.031530414579,106.666259927879,45627556.5111441,0.0320138251772598,0.281944597898048,50,1,0.0102208034944423
"51",106.626991312498,107.980858660283,104.739734374551,107.248207867289,31438859.4305086,-0.00700266146284894,0.274941936435199,51,0,0.0093109387122748
"52",106.193410810598,107.657930930957,105.290574788016,106.294616474041,23380243.1707432,-0.00130524834893432,0.273636688086265,52,0,0.00535626459213914
"53",106.941232313111,109.716685630299,106.323378285689,109.378724778691,31326659.088554,0.0202292639918964,0.293865952078161,53,1,0.0122657233478805
"54",110.375135541261,113.020291045368,108.040213539446,110.626307135194,37366276.6329387,0.0170497557389782,0.310915707817139,54,1,0.0121969870192702
"55",110.814267169106,111.940145654746,107.176530534488,108.096535123108,32931367.8328121,0.00322647428345051,0.31414218210059,55,1,0.00643951684050838
"56",107.867730818112,109.393345574623,107.032185926522,107.838073026029,28297213.1299146,-0.0033060532785504,0.310836128822039,56,0,0.00717883847736809
"57",108.176765480752,109.319387817217,106.435656040154,108.000463544183,28725018.7824529,-0.0205362014079512,0.290299927414088,57,0,0.00333264786556472
"58",107.373446469734,109.413343356084,106.446777085924,107.186282303805,27744981.7754764,-0.00213602382294622,0.288163903591142,58,0,-0.00114040969740381
"59",106.997934180467,109.058613985118,105.61033653966,107.524828471212,27625660.0354484,-0.00152210015156245,0.28664180343958,59,0,-0.00485478087551195
"60",106.996141592527,111.616097553771,106.808882646227,109.978417794783,27798451.6298714,0.0288677758692174,0.315509579308797,60,1,0.000273479441641435
"61",109.932991318505,111.056403921118,107.385361300037,108.31859101525,32120519.4679771,-0.00742570170587018,0.308083877602927,61,0,-0.00055045024382252
"62",106.259320405889,107.321862848888,103.846744848649,104.684020496685,21886246.9179141,-0.0141894456205355,0.293894431982391,62,0,0.000718900913660618
"63",104.830301264984,108.263812697333,104.446715273871,106.403733901784,26384485.7615832,0.0127325701858625,0.306627002168254,63,1,0.00369261971542237
"64",104.860156709529,107.721229911625,103.639421458685,105.42743453493,26023917.9801488,-0.0260010156988243,0.28062598646943,64,0,-0.00120316339403
"65",105.282960616989,107.124519305304,101.120947258343,101.954415196639,26744750.393581,-0.00378373435714882,0.276842252112281,65,0,-0.00773346543930325
"66",103.371859796335,106.332869825537,102.267084430936,105.861913387653,22508011.4280973,0.0158215650254425,0.292663817137723,66,1,-0.00308401209304072
"67",105.247381017036,107.535374975259,104.595460064475,105.676425239396,23230654.1507719,-0.0107721243600006,0.281891692777723,67,0,-0.00240054784093374
"68",104.846633974054,107.695628404925,103.746953631018,105.526115439719,28771463.6200185,-0.013883539263631,0.268008153514092,68,0,-0.00772376973083245
"69",106.192216251899,109.742738041825,105.925642938652,109.169734525051,32811864.2303692,0.0208759664368116,0.288884119950903,69,1,0.00165162669629473
"70",108.72915481147,112.939427029609,107.683401788799,111.600331246056,32165879.2084632,0.0196773605997682,0.308561480550671,70,1,0.00634384568767814
"71",110.276403877779,110.857484120489,106.411833522316,107.223910696124,35600818.5442479,-0.045946052569012,0.262615427981659,71,0,-0.00600967783121276
"72",107.25480725221,108.41055322566,103.815426411978,105.302339881275,35477478.0909012,0.0130753369762901,0.27569076495795,72,1,-0.00124018556395462
"73",105.42301901477,108.327422054709,103.867484707441,107.237836910886,35538943.5855022,-0.00798793380031148,0.267702831157638,73,0,-6.10644712907133e-05
"74",107.016674980106,108.31352146514,104.495627006665,106.541427308099,27260933.0582166,-0.0230591912962951,0.244643639861343,74,0,-0.00884809601791206
"75",106.294924426785,107.384789915587,104.430080536296,105.103178776407,21735118.0851422,0.00441898522474023,0.249062625086083,75,1,-0.0118997710929177
"76",104.94950066237,106.342842886346,103.182413611562,104.20311670446,19016540.8236679,-0.00857716357652216,0.240485461509561,76,0,-0.00442599329441968
"77",104.372999237125,105.989462592808,102.804856799237,104.482815611361,19041574.9342668,0.00451813954201152,0.245003601051573,77,1,-0.0061374327812754
"78",104.143456004399,106.517268886609,103.384083635208,105.579397914655,16596979.779052,0.0120331402685002,0.257036741320073,78,1,-0.00213321796751307
"79",105.548879348722,106.83477551769,103.774090169137,106.043908914797,16322319.5962249,-0.00356168539865873,0.253475055921414,79,0,0.00176628321201421
"80",105.104943876488,106.64849683527,103.803068086683,105.570062220389,17575520.0205617,-0.0119271589118468,0.241547897009567,80,0,-0.00150294561530319
"81",105.61173905803,110.382923902339,104.66690394792,109.126851931938,15759319.8110801,0.0104352128414913,0.251983109851059,81,1,0.0022995296682995
"82",108.91840366848,109.94697127952,107.453014336967,109.168422352877,12937005.3874306,0.00198971236041555,0.253972822211474,82,1,0.00179384423198031
"83",108.907727144435,109.356749824145,104.184320891386,105.671764186321,13931596.5165133,-0.0150411403554283,0.238931681856046,83,0,-0.00362101189280539
"84",106.476270226276,106.814822388792,101.875818503926,102.475968144671,15307407.3911672,-0.0178492626773312,0.221082419178715,84,0,-0.00647852734853988
"85",103.868995606407,105.299822237091,95.8595235605773,102.683083239772,17252258.0781623,0.00526272258882606,0.226345141767541,85,1,-0.00304055104840532
"86",102.762277730369,105.439697287675,100.553491226202,103.438251181027,20158563.1000314,0.0166548673642651,0.243000009131806,86,1,-0.00179662014385055
"87",102.79924819837,105.778581810353,102.534628347767,105.107095013189,17827017.0264024,0.0114604129018634,0.254460422033669,87,1,9.75199644390249e-05
"88",104.862963827649,105.220493727602,103.031444306865,104.190815166228,15625534.7655349,-0.00485528462778869,0.249605137405881,88,0,0.00213469110996694
"89",104.21530011792,106.031440730492,102.252588277468,104.78154673169,13840013.2747172,-0.00275616398712444,0.246848973418756,89,0,0.0051533108480083
"90",105.606519076929,107.956673294555,104.843916747465,106.077328482845,10594974.0866129,0.00150413529724721,0.248353108716003,90,1,0.00440159338969253
"91",105.628845202839,106.883096659105,104.128225952752,105.520994736884,13749638.6515331,-0.00507857704766036,0.243274531668343,91,0,5.49045073074341e-05
"92",105.89117049447,106.148451993712,104.226018490573,105.627846153175,19203026.8263404,-0.000469099323975311,0.242805432344368,92,0,-0.00233099793786032
"93",107.384702134264,108.97035739842,106.745640004572,107.593658488277,23175952.4969657,0.0125909678209569,0.255396400165324,93,1,0.0011582525518888
"94",107.130012777582,112.362498521619,106.774177255241,111.634838610889,26291471.3288938,0.00834382869595356,0.263740228861278,94,1,0.0033782510885044
"95",111.61330518609,112.400913128833,109.535985874947,110.31771845881,18891469.530463,-0.000798432273197455,0.262941796588081,95,0,0.00291773757441546
"96",110.360568381074,113.163866207844,109.618458351979,112.01582580915,20374334.658143,0.0114885167473745,0.274430313335455,96,1,0.00623115633342244
"97",111.534249435844,112.85547552681,110.040473110165,112.529719365814,13900754.9583211,-0.0022185252392903,0.272211788096165,97,0,0.00588127115035944
"98",112.538973758335,115.503100456216,111.317578791511,114.328586969032,17520026.5059311,0.00626756085150265,0.278479348947668,98,1,0.0046165897564686
"99",114.233206771272,116.699306104832,113.856933542672,114.687783021905,11625306.7666561,-0.000977339497634516,0.277502009450033,99,0,0.00275235611775098
"100",116.422699100752,116.961795728514,115.206335285842,116.232427446771,23668369.1215817,0.0162173836823905,0.293719393132424,100,1,0.00615551930886856
"101",117.529378389621,121.049227877981,116.92961818948,119.892545882191,22112715.8299754,0.0157471111464992,0.309466504278923,101,1,0.00700723818869349
"102",119.915697161965,121.777589223376,118.02894550495,119.085595787328,18964880.747586,-0.00393678089320885,0.305529723385714,102,0,0.00666358705790978
"103",118.556352895815,119.454240014773,114.482165370967,115.89458387097,18982584.6188767,-0.000926562013087885,0.304603161372626,103,0,0.00522476248499167
"104",116.172719380037,117.1593280669,112.790841603315,113.453547054653,20562486.7356906,-0.00341761481070306,0.301185546561923,104,0,0.00473670742237796
"105",114.173258910683,118.921980319276,113.343445741372,117.759279932072,16282759.6688373,0.00798810670606984,0.309173653267993,105,1,0.00309085202711384
"106",114.805840334091,116.718629461701,111.757232187496,114.625526056594,14060691.4052031,-0.0144153961765803,0.294758257091412,106,0,-0.00294164943750205
"107",114.576904779085,115.949688540703,113.280825221547,114.198940705555,10979411.1661873,0.0016905793296457,0.296448836421058,107,1,-0.00181617739293114
"108",115.295153802369,116.702703684004,113.61421829541,115.525460813938,14057149.5041638,0.00600728170951008,0.302456118130568,108,1,-0.000429408648411542
"109",115.321390902292,116.399263852389,113.5537378686,114.760944867808,14495008.7982046,-0.00205674261255525,0.300399375518013,109,0,-0.000157234208781982
"110",114.261223567472,117.200159922583,113.736421521357,116.159052392791,18139300.9901846,0.0156196139302596,0.316018989448272,110,1,0.00136906723605597
"111",115.897412531044,116.132336012757,113.6683574644,114.614780703273,16396558.2121946,-0.00926800699989118,0.306750982448381,111,0,0.00239854507139379
"112",114.479243649869,115.09054674521,111.957363179888,112.699374562126,15734373.1362616,-0.0125427192456819,0.294208263202699,112,0,-0.000448114643671738
"113",112.336111092384,113.996687095396,111.935348995243,112.780001639323,12128038.6764267,-0.0019828785921797,0.29222538461052,113,0,-0.00204614670400969
"114",113.059000136338,113.950535591851,111.974022965841,112.684561128479,13273065.0787241,-0.0025807790117755,0.289644605598744,114,0,-0.00215095398385374
"115",113.0733735294,113.620797416798,111.360529517914,112.470214184522,17594069.9004964,-0.00944110363348999,0.280203501965254,115,0,-0.00716309749660366
"116",112.499555496312,113.839148771164,111.177440489167,112.764973673657,11998082.2733208,0.00157159582836765,0.281775097793622,116,1,-0.0049951769309519
"117",112.877490376867,112.997041161343,109.788835561735,110.93899808394,12475225.4251516,-0.00709639450901717,0.274678703284605,117,0,-0.00390591198361894
"118",111.189747974726,114.932013237066,110.999568120432,114.277261076941,13844061.7249331,0.0132846170247492,0.287963320309354,118,1,-0.000852412860233161
"119",114.02394846363,115.120852081038,112.720733159397,113.433064126455,14313643.4377787,-0.00384035969020983,0.284122960619144,119,0,-0.00110432899592003
"120",112.897435302944,116.446772035229,112.628577944525,115.712814201472,15699187.8614225,0.00646794103660183,0.290590901655746,120,1,0.00207747993809834
"121",116.059891251051,116.631100051801,113.936799906176,115.154816633601,16173418.3572674,0.00250574419651851,0.293096645852264,121,1,0.00226430961172851
"122",115.081066255222,116.161156952907,114.137818678031,115.001247458174,12681713.3958382,-0.0073414686509317,0.285755177201333,122,0,0.0022152947833456
"123",114.702108627689,115.267096514414,113.51973212285,113.949736136398,12895201.3752569,-0.00785537944257678,0.277899797758756,123,0,-0.0020127045101196
"124",113.55950854292,114.360815692245,111.973164339398,113.003311463766,17442418.1853713,-0.0060251255176893,0.271874672241067,124,0,-0.00244965767561549
"125",110.762052855973,114.065324811153,110.583707113026,113.639827056154,15165717.7605536,-0.00283834541094251,0.269036326830124,125,0,-0.00431091496512436
"126",112.987147995757,113.467367516168,110.670946060397,111.70068856925,17245372.6705196,-0.00413324138792336,0.264903085442201,126,0,-0.00563871208201273
"127",110.439113372481,113.252780787236,109.669076516645,112.19371902247,14620543.077255,-0.00255072264305865,0.262352362799142,127,0,-0.00468056288043812
"128",112.84047819777,114.513947047573,111.916753824285,114.078580461882,13580766.8231252,0.0102093940426485,0.272561756841791,128,1,-0.00106760818339306
"129",114.174632013671,116.244179801838,113.743802764571,115.513712863146,15842581.6523813,0.00829082723736405,0.280852584079155,129,1,0.00179558236761761
"130",116.370897398788,118.581789930848,115.4129289854,116.58743520203,19649153.9861465,0.00845808175210779,0.289310665831262,130,1,0.00405486780022767
"131",116.703317275636,117.502987974326,114.09887609396,116.298701228472,17038208.5846105,-0.00623043802353717,0.283080227807725,131,0,0.00363542847310491
"132",112.78321324771,114.250675425037,110.919156623251,112.813512872443,16246049.4260402,-0.00983878785505973,0.273241439952665,132,0,0.00217781543070469
"133",113.126667828471,116.24500150933,111.719888199517,114.76159468871,15627078.2587659,0.00139118134834237,0.274632621301008,133,1,0.000414172891843464
"134",113.948806028973,114.998181942466,112.019588491867,113.155748726858,16192104.7765969,-0.012327937775045,0.262304683525963,134,0,-0.00370958011063835
"135",113.091784451995,114.591036986671,111.106356634555,113.428270511791,19587025.600996,-0.000402874014771259,0.261901809511192,135,0,-0.00548177126401416
"136",114.028846504897,114.515583590248,111.051196216221,113.36644288289,18071372.5943182,-0.00279527773879114,0.2591065317724,136,0,-0.00479473920706496
"137",112.737967415754,113.117035746881,109.316829835139,111.288501059212,15685110.2788699,-0.002098694296363,0.257007837476037,137,0,-0.00324672049532561
"138",110.656901739603,113.249810145503,110.324016038601,111.803771408085,15104484.528997,0.000726336831428349,0.257734174307466,138,1,-0.00337968939870842
"139",111.971427720423,112.636736466512,110.620570793696,111.859384947145,15986158.6518512,0.0010298261423673,0.258764000449833,139,1,-0.000708136615225952
"140",111.491820006239,117.61683172584,110.31723317304,117.017874495521,23552713.8035638,0.0199752300466431,0.278739230496476,140,1,0.00336748419705692
